"city","number_deaths","state","state_code","month","year"
"Aperibé",9,"RJ",33,2,2020
"Araruama",91,"RJ",33,2,2020
"Areal",7,"RJ",33,2,2020
"Armação dos Búzios",19,"RJ",33,2,2020
"Arraial do Cabo",11,"RJ",33,2,2020
"Barra Mansa",126,"RJ",33,2,2020
"Belford Roxo",175,"RJ",33,2,2020
"Bom Jardim",18,"RJ",33,2,2020
"Bom Jesus do Itabapoana",31,"RJ",33,2,2020
"Cabo Frio",142,"RJ",33,2,2020
"Cachoeiras de Macacu",33,"RJ",33,2,2020
"Cambuci",7,"RJ",33,2,2020
"Campos dos Goytacazes",315,"RJ",33,2,2020
"Cantagalo",16,"RJ",33,2,2020
"Carapebus",4,"RJ",33,2,2020
"Cardoso Moreira",16,"RJ",33,2,2020
"Carmo",10,"RJ",33,2,2020
"Casimiro de Abreu",18,"RJ",33,2,2020
"Comendador Levy Gasparian",6,"RJ",33,2,2020
"Conceição de Macabu",6,"RJ",33,2,2020
"Cordeiro",12,"RJ",33,2,2020
"Duas Barras",11,"RJ",33,2,2020
"Duque de Caxias",269,"RJ",33,2,2020
"Guapimirim",30,"RJ",33,2,2020
"Iguaba Grande",24,"RJ",33,2,2020
"Itaborai",156,"RJ",33,2,2020
"Itaguai",64,"RJ",33,2,2020
"Italva",15,"RJ",33,2,2020
"Itaocara",19,"RJ",33,2,2020
"Itaperuna",80,"RJ",33,2,2020
"Itatiaia",14,"RJ",33,2,2020
"Japeri",36,"RJ",33,2,2020
"Laje do Muriaé",3,"RJ",33,2,2020
"Macae",115,"RJ",33,2,2020
"Mage",152,"RJ",33,2,2020
"Mangaratiba",22,"RJ",33,2,2020
"Maricá",98,"RJ",33,2,2020
"Mendes",11,"RJ",33,2,2020
"Mesquita",80,"RJ",33,2,2020
"Miguel Pereira",21,"RJ",33,2,2020
"Miracema",20,"RJ",33,2,2020
"Natividade",9,"RJ",33,2,2020
"Nilópolis",100,"RJ",33,2,2020
"Niteroi",432,"RJ",33,2,2020
"Nova Friburgo",112,"RJ",33,2,2020
"Nova Iguaçu",446,"RJ",33,2,2020
"Paracambi",32,"RJ",33,2,2020
"Paraiba do Sul",36,"RJ",33,2,2020
"Parati",29,"RJ",33,2,2020
"Paty do Alferes",10,"RJ",33,2,2020
"Petropolis",191,"RJ",33,2,2020
"Pinheiral",15,"RJ",33,2,2020
"Pirai",12,"RJ",33,2,2020
"Porciúncula",11,"RJ",33,2,2020
"Quatis",7,"RJ",33,2,2020
"Queimados",70,"RJ",33,2,2020
"Quissamã",9,"RJ",33,2,2020
"Resende",73,"RJ",33,2,2020
"Rio Bonito",31,"RJ",33,2,2020
"Rio Claro",12,"RJ",33,2,2020
"Rio das Flores",3,"RJ",33,2,2020
"Rio das Ostras",64,"RJ",33,2,2020
"Rio de Janeiro",4494,"RJ",33,2,2020
"Santa Maria Madalena",5,"RJ",33,2,2020
"Santo Antônio de Pádua",31,"RJ",33,2,2020
"São Fidélis",6,"RJ",33,2,2020
"São Francisco de Itabapoana",21,"RJ",33,2,2020
"São Gonçalo",510,"RJ",33,2,2020
"São João de Meriti",243,"RJ",33,2,2020
"São José de Ubá",5,"RJ",33,2,2020
"São José do Vale do Rio Preto",15,"RJ",33,2,2020
"São Pedro da Aldeia",47,"RJ",33,2,2020
"São Sebastião do Alto",4,"RJ",33,2,2020
"Sapucaia",8,"RJ",33,2,2020
"Saquarema",63,"RJ",33,2,2020
"Seropedica",42,"RJ",33,2,2020
"Silva Jardim",16,"RJ",33,2,2020
"Sumidouro",6,"RJ",33,2,2020
"Tanguá",23,"RJ",33,2,2020
"Teresopolis",102,"RJ",33,2,2020
"Trajano de Moraes",6,"RJ",33,2,2020
"Três Rios",61,"RJ",33,2,2020
"Valença",61,"RJ",33,2,2020
"Varre-Sai",3,"RJ",33,2,2020
"Vassouras",43,"RJ",33,2,2020
"Volta Redonda",222,"RJ",33,2,2020
"Angra dos Reis",97,"RJ",33,3,2020
"Aperibé",8,"RJ",33,3,2020
"Araruama",103,"RJ",33,3,2020
"Areal",6,"RJ",33,3,2020
"Armação dos Búzios",24,"RJ",33,3,2020
"Arraial do Cabo",22,"RJ",33,3,2020
"Barra Mansa",131,"RJ",33,3,2020
"Belford Roxo",197,"RJ",33,3,2020
"Bom Jardim",19,"RJ",33,3,2020
"Bom Jesus do Itabapoana",45,"RJ",33,3,2020
"Cabo Frio",166,"RJ",33,3,2020
"Cachoeiras de Macacu",37,"RJ",33,3,2020
"Cambuci",10,"RJ",33,3,2020
"Campos dos Goytacazes",308,"RJ",33,3,2020
"Cantagalo",19,"RJ",33,3,2020
"Carapebus",14,"RJ",33,3,2020
"Cardoso Moreira",15,"RJ",33,3,2020
"Carmo",14,"RJ",33,3,2020
"Casimiro de Abreu",10,"RJ",33,3,2020
"Comendador Levy Gasparian",4,"RJ",33,3,2020
"Conceição de Macabu",14,"RJ",33,3,2020
"Cordeiro",16,"RJ",33,3,2020
"Duas Barras",8,"RJ",33,3,2020
"Duque de Caxias",309,"RJ",33,3,2020
"Guapimirim",36,"RJ",33,3,2020
"Iguaba Grande",18,"RJ",33,3,2020
"Itaborai",182,"RJ",33,3,2020
"Itaguai",82,"RJ",33,3,2020
"Italva",3,"RJ",33,3,2020
"Itaocara",26,"RJ",33,3,2020
"Itaperuna",93,"RJ",33,3,2020
"Itatiaia",21,"RJ",33,3,2020
"Japeri",42,"RJ",33,3,2020
"Laje do Muriaé",5,"RJ",33,3,2020
"Macae",153,"RJ",33,3,2020
"Mage",169,"RJ",33,3,2020
"Mangaratiba",22,"RJ",33,3,2020
"Maricá",96,"RJ",33,3,2020
"Mendes",15,"RJ",33,3,2020
"Mesquita",90,"RJ",33,3,2020
"Miguel Pereira",32,"RJ",33,3,2020
"Miracema",23,"RJ",33,3,2020
"Natividade",9,"RJ",33,3,2020
"Nilópolis",126,"RJ",33,3,2020
"Niteroi",482,"RJ",33,3,2020
"Nova Friburgo",141,"RJ",33,3,2020
"Nova Iguaçu",498,"RJ",33,3,2020
"Paracambi",24,"RJ",33,3,2020
"Paraiba do Sul",29,"RJ",33,3,2020
"Parati",16,"RJ",33,3,2020
"Paty do Alferes",14,"RJ",33,3,2020
"Petropolis",237,"RJ",33,3,2020
"Pinheiral",22,"RJ",33,3,2020
"Pirai",24,"RJ",33,3,2020
"Porciúncula",10,"RJ",33,3,2020
"Quatis",16,"RJ",33,3,2020
"Queimados",94,"RJ",33,3,2020
"Quissamã",15,"RJ",33,3,2020
"Resende",101,"RJ",33,3,2020
"Rio Bonito",42,"RJ",33,3,2020
"Rio Claro",4,"RJ",33,3,2020
"Rio das Flores",5,"RJ",33,3,2020
"Rio das Ostras",77,"RJ",33,3,2020
"Rio de Janeiro",4873,"RJ",33,3,2020
"Santa Maria Madalena",10,"RJ",33,3,2020
"Santo Antônio de Pádua",32,"RJ",33,3,2020
"São Fidélis",3,"RJ",33,3,2020
"São Gonçalo",581,"RJ",33,3,2020
"São João da Barra",2,"RJ",33,3,2020
"São João de Meriti",252,"RJ",33,3,2020
"São José de Ubá",5,"RJ",33,3,2020
"São José do Vale do Rio Preto",9,"RJ",33,3,2020
"São Pedro da Aldeia",59,"RJ",33,3,2020
"São Sebastião do Alto",7,"RJ",33,3,2020
"Sapucaia",12,"RJ",33,3,2020
"Saquarema",60,"RJ",33,3,2020
"Seropedica",66,"RJ",33,3,2020
"Silva Jardim",17,"RJ",33,3,2020
"Sumidouro",7,"RJ",33,3,2020
"Tanguá",14,"RJ",33,3,2020
"Teresopolis",127,"RJ",33,3,2020
"Trajano de Moraes",5,"RJ",33,3,2020
"Três Rios",68,"RJ",33,3,2020
"Valença",56,"RJ",33,3,2020
"Varre-Sai",1,"RJ",33,3,2020
"Vassouras",31,"RJ",33,3,2020
"Volta Redonda",248,"RJ",33,3,2020
"Angra dos Reis",101,"RJ",33,4,2020
"Aperibé",7,"RJ",33,4,2020
"Araruama",100,"RJ",33,4,2020
"Areal",4,"RJ",33,4,2020
"Armação dos Búzios",19,"RJ",33,4,2020
"Arraial do Cabo",19,"RJ",33,4,2020
"Barra Mansa",125,"RJ",33,4,2020
"Belford Roxo",316,"RJ",33,4,2020
"Bom Jardim",20,"RJ",33,4,2020
"Bom Jesus do Itabapoana",23,"RJ",33,4,2020
"Cabo Frio",134,"RJ",33,4,2020
"Cachoeiras de Macacu",35,"RJ",33,4,2020
"Cambuci",9,"RJ",33,4,2020
"Campos dos Goytacazes",296,"RJ",33,4,2020
"Cantagalo",13,"RJ",33,4,2020
"Carapebus",6,"RJ",33,4,2020
"Cardoso Moreira",9,"RJ",33,4,2020
"Carmo",7,"RJ",33,4,2020
"Casimiro de Abreu",15,"RJ",33,4,2020
"Comendador Levy Gasparian",6,"RJ",33,4,2020
"Conceição de Macabu",7,"RJ",33,4,2020
"Cordeiro",14,"RJ",33,4,2020
"Duas Barras",9,"RJ",33,4,2020
"Duque de Caxias",395,"RJ",33,4,2020
"Guapimirim",40,"RJ",33,4,2020
"Iguaba Grande",36,"RJ",33,4,2020
"Itaborai",211,"RJ",33,4,2020
"Itaguai",106,"RJ",33,4,2020
"Italva",9,"RJ",33,4,2020
"Itaocara",20,"RJ",33,4,2020
"Itaperuna",79,"RJ",33,4,2020
"Itatiaia",15,"RJ",33,4,2020
"Japeri",52,"RJ",33,4,2020
"Macae",136,"RJ",33,4,2020
"Mage",191,"RJ",33,4,2020
"Mangaratiba",19,"RJ",33,4,2020
"Maricá",107,"RJ",33,4,2020
"Mendes",10,"RJ",33,4,2020
"Mesquita",161,"RJ",33,4,2020
"Miguel Pereira",35,"RJ",33,4,2020
"Miracema",14,"RJ",33,4,2020
"Natividade",7,"RJ",33,4,2020
"Nilópolis",174,"RJ",33,4,2020
"Niteroi",568,"RJ",33,4,2020
"Nova Friburgo",150,"RJ",33,4,2020
"Nova Iguaçu",691,"RJ",33,4,2020
"Paracambi",21,"RJ",33,4,2020
"Paraiba do Sul",31,"RJ",33,4,2020
"Parati",24,"RJ",33,4,2020
"Paty do Alferes",18,"RJ",33,4,2020
"Petropolis",230,"RJ",33,4,2020
"Pinheiral",18,"RJ",33,4,2020
"Pirai",13,"RJ",33,4,2020
"Porciúncula",6,"RJ",33,4,2020
"Quatis",12,"RJ",33,4,2020
"Queimados",104,"RJ",33,4,2020
"Quissamã",8,"RJ",33,4,2020
"Resende",73,"RJ",33,4,2020
"Rio Bonito",34,"RJ",33,4,2020
"Rio Claro",8,"RJ",33,4,2020
"Rio das Flores",10,"RJ",33,4,2020
"Rio das Ostras",87,"RJ",33,4,2020
"Rio de Janeiro",6946,"RJ",33,4,2020
"Santa Maria Madalena",1,"RJ",33,4,2020
"Santo Antônio de Pádua",27,"RJ",33,4,2020
"São Fidélis",3,"RJ",33,4,2020
"São Francisco de Itabapoana",14,"RJ",33,4,2020
"São Gonçalo",653,"RJ",33,4,2020
"São João de Meriti",397,"RJ",33,4,2020
"São José de Ubá",4,"RJ",33,4,2020
"São José do Vale do Rio Preto",12,"RJ",33,4,2020
"São Pedro da Aldeia",52,"RJ",33,4,2020
"São Sebastião do Alto",3,"RJ",33,4,2020
"Sapucaia",11,"RJ",33,4,2020
"Saquarema",74,"RJ",33,4,2020
"Seropedica",48,"RJ",33,4,2020
"Silva Jardim",19,"RJ",33,4,2020
"Sumidouro",3,"RJ",33,4,2020
"Tanguá",19,"RJ",33,4,2020
"Teresopolis",120,"RJ",33,4,2020
"Trajano de Moraes",2,"RJ",33,4,2020
"Três Rios",41,"RJ",33,4,2020
"Valença",50,"RJ",33,4,2020
"Varre-Sai",1,"RJ",33,4,2020
"Vassouras",70,"RJ",33,4,2020
"Volta Redonda",264,"RJ",33,4,2020
"Angra dos Reis",120,"RJ",33,5,2020
"Aperibé",7,"RJ",33,5,2020
"Araruama",135,"RJ",33,5,2020
"Areal",7,"RJ",33,5,2020
"Armação dos Búzios",31,"RJ",33,5,2020
"Arraial do Cabo",26,"RJ",33,5,2020
"Barra Mansa",117,"RJ",33,5,2020
"Belford Roxo",459,"RJ",33,5,2020
"Bom Jardim",19,"RJ",33,5,2020
"Bom Jesus do Itabapoana",41,"RJ",33,5,2020
"Cabo Frio",222,"RJ",33,5,2020
"Cachoeiras de Macacu",64,"RJ",33,5,2020
"Cambuci",9,"RJ",33,5,2020
"Campos dos Goytacazes",370,"RJ",33,5,2020
"Cantagalo",20,"RJ",33,5,2020
"Carapebus",9,"RJ",33,5,2020
"Cardoso Moreira",8,"RJ",33,5,2020
"Carmo",8,"RJ",33,5,2020
"Casimiro de Abreu",18,"RJ",33,5,2020
"Comendador Levy Gasparian",1,"RJ",33,5,2020
"Conceição de Macabu",10,"RJ",33,5,2020
"Cordeiro",14,"RJ",33,5,2020
"Duas Barras",5,"RJ",33,5,2020
"Duque de Caxias",543,"RJ",33,5,2020
"Guapimirim",51,"RJ",33,5,2020
"Iguaba Grande",22,"RJ",33,5,2020
"Itaborai",262,"RJ",33,5,2020
"Itaguai",140,"RJ",33,5,2020
"Italva",8,"RJ",33,5,2020
"Itaocara",21,"RJ",33,5,2020
"Itaperuna",74,"RJ",33,5,2020
"Itatiaia",17,"RJ",33,5,2020
"Japeri",69,"RJ",33,5,2020
"Macae",146,"RJ",33,5,2020
"Mage",305,"RJ",33,5,2020
"Mangaratiba",33,"RJ",33,5,2020
"Maricá",143,"RJ",33,5,2020
"Mendes",17,"RJ",33,5,2020
"Mesquita",196,"RJ",33,5,2020
"Miguel Pereira",37,"RJ",33,5,2020
"Miracema",19,"RJ",33,5,2020
"Natividade",13,"RJ",33,5,2020
"Nilópolis",222,"RJ",33,5,2020
"Niteroi",849,"RJ",33,5,2020
"Nova Friburgo",151,"RJ",33,5,2020
"Nova Iguaçu",863,"RJ",33,5,2020
"Paracambi",37,"RJ",33,5,2020
"Paraiba do Sul",29,"RJ",33,5,2020
"Parati",21,"RJ",33,5,2020
"Paty do Alferes",12,"RJ",33,5,2020
"Petropolis",313,"RJ",33,5,2020
"Pinheiral",11,"RJ",33,5,2020
"Pirai",27,"RJ",33,5,2020
"Porciúncula",7,"RJ",33,5,2020
"Quatis",14,"RJ",33,5,2020
"Queimados",152,"RJ",33,5,2020
"Quissamã",5,"RJ",33,5,2020
"Resende",85,"RJ",33,5,2020
"Rio Bonito",37,"RJ",33,5,2020
"Rio Claro",12,"RJ",33,5,2020
"Rio das Flores",3,"RJ",33,5,2020
"Rio das Ostras",86,"RJ",33,5,2020
"Rio de Janeiro",9033,"RJ",33,5,2020
"Santa Maria Madalena",3,"RJ",33,5,2020
"Santo Antônio de Pádua",31,"RJ",33,5,2020
"São Fidélis",8,"RJ",33,5,2020
"São Francisco de Itabapoana",19,"RJ",33,5,2020
"São Gonçalo",856,"RJ",33,5,2020
"São João da Barra",3,"RJ",33,5,2020
"São João de Meriti",494,"RJ",33,5,2020
"São José de Ubá",5,"RJ",33,5,2020
"São José do Vale do Rio Preto",28,"RJ",33,5,2020
"São Pedro da Aldeia",78,"RJ",33,5,2020
"São Sebastião do Alto",13,"RJ",33,5,2020
"Sapucaia",14,"RJ",33,5,2020
"Saquarema",89,"RJ",33,5,2020
"Seropedica",94,"RJ",33,5,2020
"Silva Jardim",19,"RJ",33,5,2020
"Sumidouro",13,"RJ",33,5,2020
"Tanguá",35,"RJ",33,5,2020
"Teresopolis",143,"RJ",33,5,2020
"Trajano de Moraes",8,"RJ",33,5,2020
"Três Rios",73,"RJ",33,5,2020
"Valença",67,"RJ",33,5,2020
"Vassouras",67,"RJ",33,5,2020
"Volta Redonda",341,"RJ",33,5,2020
"Acari",8,"RN",24,1,2019
"Açu",17,"RN",24,1,2019
"Almino Afonso",4,"RN",24,1,2019
"Angicos",9,"RN",24,1,2019
"Apodi",20,"RN",24,1,2019
"Arez",6,"RN",24,1,2019
"Baía Formosa",6,"RN",24,1,2019
"Baraúna",10,"RN",24,1,2019
"Barcelona",1,"RN",24,1,2019
"Bento Fernandes",2,"RN",24,1,2019
"Caiçara do Rio do Vento",3,"RN",24,1,2019
"Caicó",3,"RN",24,1,2019
"Campo Grande",1,"RN",24,1,2019
"Canguaretama",16,"RN",24,1,2019
"Caraúbas",11,"RN",24,1,2019
"Carnaubais",4,"RN",24,1,2019
"Ceará-Mirim",37,"RN",24,1,2019
"Cerro Corá",6,"RN",24,1,2019
"Cruzeta",4,"RN",24,1,2019
"Currais Novos",27,"RN",24,1,2019
"Encanto",2,"RN",24,1,2019
"Extremoz",20,"RN",24,1,2019
"Florânia",9,"RN",24,1,2019
"Frutuoso Gomes",3,"RN",24,1,2019
"Goianinha",11,"RN",24,1,2019
"Governador Dix-Sept Rosado",7,"RN",24,1,2019
"Grossos",7,"RN",24,1,2019
"Ielmo Marinho",4,"RN",24,1,2019
"Itajá",8,"RN",24,1,2019
"Jaçanã",9,"RN",24,1,2019
"Jandaíra",5,"RN",24,1,2019
"Jardim de Piranhas",6,"RN",24,1,2019
"Jardim do Seridó",7,"RN",24,1,2019
"João Câmara",22,"RN",24,1,2019
"João Dias",3,"RN",24,1,2019
"Jucurutu",16,"RN",24,1,2019
"Lagoa de Velhos",3,"RN",24,1,2019
"Lagoa Nova",6,"RN",24,1,2019
"Lajes",7,"RN",24,1,2019
"Lucrécia",5,"RN",24,1,2019
"Luís Gomes",5,"RN",24,1,2019
"Macaíba",28,"RN",24,1,2019
"Marcelino Vieira",8,"RN",24,1,2019
"Maxaranguape",3,"RN",24,1,2019
"Mossoró",140,"RN",24,1,2019
"Natal",528,"RN",24,1,2019
"Nísia Floresta",12,"RN",24,1,2019
"Nova Cruz",18,"RN",24,1,2019
"Parazinho",5,"RN",24,1,2019
"Parelhas",7,"RN",24,1,2019
"Parnamirim",96,"RN",24,1,2019
"Passa e Fica",8,"RN",24,1,2019
"Pedra Grande",6,"RN",24,1,2019
"Pedra Preta",2,"RN",24,1,2019
"Pedro Velho",8,"RN",24,1,2019
"Poço Branco",10,"RN",24,1,2019
"Riachuelo",2,"RN",24,1,2019
"Santa Cruz",24,"RN",24,1,2019
"Santa Maria",4,"RN",24,1,2019
"Santana do Seridó",3,"RN",24,1,2019
"São Bento do Norte",4,"RN",24,1,2019
"São Bento do Trairí",2,"RN",24,1,2019
"São Francisco do Oeste",1,"RN",24,1,2019
"São Gonçalo do Amarante",23,"RN",24,1,2019
"São José de Mipibu",19,"RN",24,1,2019
"São José do Campestre",10,"RN",24,1,2019
"São José do Seridó",1,"RN",24,1,2019
"São Miguel",15,"RN",24,1,2019
"São Miguel do Gostoso",3,"RN",24,1,2019
"São Tomé",5,"RN",24,1,2019
"Senador Elói de Souza",8,"RN",24,1,2019
"Senador Georgino Avelino",3,"RN",24,1,2019
"Serra Caiada",4,"RN",24,1,2019
"Serra de São Bento",3,"RN",24,1,2019
"Serra do Mel",4,"RN",24,1,2019
"Serra Negra do Norte",2,"RN",24,1,2019
"Sítio Novo",1,"RN",24,1,2019
"Taipu",4,"RN",24,1,2019
"Tangará",6,"RN",24,1,2019
"Tenente Laurentino Cruz",3,"RN",24,1,2019
"Tibau",1,"RN",24,1,2019
"Touros",12,"RN",24,1,2019
"Upanema",4,"RN",24,1,2019
"Acari",6,"RN",24,2,2019
"Açu",27,"RN",24,2,2019
"Almino Afonso",1,"RN",24,2,2019
"Angicos",4,"RN",24,2,2019
"Apodi",14,"RN",24,2,2019
"Arez",4,"RN",24,2,2019
"Baía Formosa",3,"RN",24,2,2019
"Baraúna",11,"RN",24,2,2019
"Barcelona",1,"RN",24,2,2019
"Bento Fernandes",3,"RN",24,2,2019
"Caiçara do Rio do Vento",2,"RN",24,2,2019
"Caicó",2,"RN",24,2,2019
"Campo Grande",6,"RN",24,2,2019
"Canguaretama",8,"RN",24,2,2019
"Caraúbas",10,"RN",24,2,2019
"Carnaubais",6,"RN",24,2,2019
"Ceará-Mirim",22,"RN",24,2,2019
"Cruzeta",6,"RN",24,2,2019
"Currais Novos",26,"RN",24,2,2019
"Encanto",1,"RN",24,2,2019
"Equador",1,"RN",24,2,2019
"Extremoz",11,"RN",24,2,2019
"Florânia",3,"RN",24,2,2019
"Frutuoso Gomes",5,"RN",24,2,2019
"Goianinha",11,"RN",24,2,2019
"Governador Dix-Sept Rosado",5,"RN",24,2,2019
"Grossos",2,"RN",24,2,2019
"Ielmo Marinho",5,"RN",24,2,2019
"Itajá",4,"RN",24,2,2019
"Jaçanã",3,"RN",24,2,2019
"Jandaíra",7,"RN",24,2,2019
"Jardim de Angicos",1,"RN",24,2,2019
"Jardim de Piranhas",6,"RN",24,2,2019
"Jardim do Seridó",12,"RN",24,2,2019
"João Câmara",13,"RN",24,2,2019
"Jucurutu",7,"RN",24,2,2019
"Lagoa de Velhos",4,"RN",24,2,2019
"Lagoa Nova",12,"RN",24,2,2019
"Lajes",8,"RN",24,2,2019
"Luís Gomes",4,"RN",24,2,2019
"Macaíba",36,"RN",24,2,2019
"Marcelino Vieira",2,"RN",24,2,2019
"Maxaranguape",2,"RN",24,2,2019
"Mossoró",121,"RN",24,2,2019
"Natal",440,"RN",24,2,2019
"Nísia Floresta",9,"RN",24,2,2019
"Nova Cruz",15,"RN",24,2,2019
"Parazinho",4,"RN",24,2,2019
"Parelhas",9,"RN",24,2,2019
"Parnamirim",77,"RN",24,2,2019
"Passa e Fica",6,"RN",24,2,2019
"Pedra Grande",2,"RN",24,2,2019
"Pedra Preta",2,"RN",24,2,2019
"Pedro Velho",4,"RN",24,2,2019
"Poço Branco",4,"RN",24,2,2019
"Rafael Godeiro",1,"RN",24,2,2019
"Riachuelo",1,"RN",24,2,2019
"Rio do Fogo",5,"RN",24,2,2019
"Santa Cruz",21,"RN",24,2,2019
"Santa Maria",1,"RN",24,2,2019
"Santana do Seridó",1,"RN",24,2,2019
"São Bento do Norte",3,"RN",24,2,2019
"São Bento do Trairí",1,"RN",24,2,2019
"São Francisco do Oeste",3,"RN",24,2,2019
"São Gonçalo do Amarante",34,"RN",24,2,2019
"São José de Mipibu",26,"RN",24,2,2019
"São José do Campestre",7,"RN",24,2,2019
"São José do Seridó",1,"RN",24,2,2019
"São Miguel",11,"RN",24,2,2019
"São Miguel do Gostoso",4,"RN",24,2,2019
"São Tomé",6,"RN",24,2,2019
"Senador Elói de Souza",1,"RN",24,2,2019
"Senador Georgino Avelino",3,"RN",24,2,2019
"Serra Caiada",3,"RN",24,2,2019
"Serra do Mel",6,"RN",24,2,2019
"Serra Negra do Norte",4,"RN",24,2,2019
"Sítio Novo",2,"RN",24,2,2019
"Taboleiro Grande",2,"RN",24,2,2019
"Taipu",5,"RN",24,2,2019
"Tangará",4,"RN",24,2,2019
"Tenente Laurentino Cruz",2,"RN",24,2,2019
"Tibau",1,"RN",24,2,2019
"Touros",14,"RN",24,2,2019
"Upanema",5,"RN",24,2,2019
"Vila Flor",1,"RN",24,2,2019
"Acari",5,"RN",24,3,2019
"Açu",27,"RN",24,3,2019
"Almino Afonso",3,"RN",24,3,2019
"Angicos",10,"RN",24,3,2019
"Apodi",17,"RN",24,3,2019
"Arez",4,"RN",24,3,2019
"Baía Formosa",2,"RN",24,3,2019
"Baraúna",4,"RN",24,3,2019
"Bento Fernandes",1,"RN",24,3,2019
"Bom Jesus",9,"RN",24,3,2019
"Caiçara do Rio do Vento",2,"RN",24,3,2019
"Caicó",1,"RN",24,3,2019
"Campo Grande",3,"RN",24,3,2019
"Canguaretama",21,"RN",24,3,2019
"Caraúbas",11,"RN",24,3,2019
"Carnaubais",3,"RN",24,3,2019
"Ceará-Mirim",52,"RN",24,3,2019
"Cruzeta",5,"RN",24,3,2019
"Currais Novos",23,"RN",24,3,2019
"Encanto",4,"RN",24,3,2019
"Equador",1,"RN",24,3,2019
"Extremoz",10,"RN",24,3,2019
"Florânia",11,"RN",24,3,2019
"Frutuoso Gomes",6,"RN",24,3,2019
"Goianinha",14,"RN",24,3,2019
"Governador Dix-Sept Rosado",8,"RN",24,3,2019
"Grossos",5,"RN",24,3,2019
"Ielmo Marinho",4,"RN",24,3,2019
"Itajá",4,"RN",24,3,2019
"Jaçanã",3,"RN",24,3,2019
"Jandaíra",2,"RN",24,3,2019
"Jardim de Piranhas",5,"RN",24,3,2019
"Jardim do Seridó",8,"RN",24,3,2019
"João Câmara",22,"RN",24,3,2019
"João Dias",3,"RN",24,3,2019
"Jucurutu",5,"RN",24,3,2019
"Lagoa Nova",9,"RN",24,3,2019
"Lajes",2,"RN",24,3,2019
"Luís Gomes",4,"RN",24,3,2019
"Macaíba",34,"RN",24,3,2019
"Marcelino Vieira",3,"RN",24,3,2019
"Maxaranguape",3,"RN",24,3,2019
"Mossoró",143,"RN",24,3,2019
"Natal",461,"RN",24,3,2019
"Nísia Floresta",7,"RN",24,3,2019
"Nova Cruz",13,"RN",24,3,2019
"Parelhas",12,"RN",24,3,2019
"Parnamirim",67,"RN",24,3,2019
"Passa e Fica",2,"RN",24,3,2019
"Pedra Grande",3,"RN",24,3,2019
"Pedro Velho",8,"RN",24,3,2019
"Poço Branco",4,"RN",24,3,2019
"Rafael Godeiro",2,"RN",24,3,2019
"Rio do Fogo",3,"RN",24,3,2019
"Santa Cruz",22,"RN",24,3,2019
"Santa Maria",3,"RN",24,3,2019
"Santana do Matos",2,"RN",24,3,2019
"São Bento do Norte",2,"RN",24,3,2019
"São Bento do Trairí",1,"RN",24,3,2019
"São Francisco do Oeste",4,"RN",24,3,2019
"São Gonçalo do Amarante",37,"RN",24,3,2019
"São José de Mipibu",25,"RN",24,3,2019
"São José do Campestre",7,"RN",24,3,2019
"São Miguel",10,"RN",24,3,2019
"São Miguel do Gostoso",1,"RN",24,3,2019
"São Tomé",7,"RN",24,3,2019
"Senador Elói de Souza",1,"RN",24,3,2019
"Senador Georgino Avelino",3,"RN",24,3,2019
"Serra Caiada",5,"RN",24,3,2019
"Serra de São Bento",3,"RN",24,3,2019
"Serra do Mel",4,"RN",24,3,2019
"Serra Negra do Norte",3,"RN",24,3,2019
"Taboleiro Grande",4,"RN",24,3,2019
"Taipu",1,"RN",24,3,2019
"Tangará",8,"RN",24,3,2019
"Tenente Laurentino Cruz",3,"RN",24,3,2019
"Tibau",5,"RN",24,3,2019
"Touros",20,"RN",24,3,2019
"Upanema",4,"RN",24,3,2019
"Acari",6,"RN",24,4,2019
"Açu",21,"RN",24,4,2019
"Almino Afonso",2,"RN",24,4,2019
"Angicos",9,"RN",24,4,2019
"Apodi",22,"RN",24,4,2019
"Arez",5,"RN",24,4,2019
"Baía Formosa",8,"RN",24,4,2019
"Baraúna",8,"RN",24,4,2019
"Barcelona",3,"RN",24,4,2019
"Bento Fernandes",3,"RN",24,4,2019
"Bom Jesus",4,"RN",24,4,2019
"Caiçara do Rio do Vento",3,"RN",24,4,2019
"Caicó",1,"RN",24,4,2019
"Campo Grande",6,"RN",24,4,2019
"Canguaretama",10,"RN",24,4,2019
"Caraúbas",22,"RN",24,4,2019
"Carnaubais",5,"RN",24,4,2019
"Ceará-Mirim",37,"RN",24,4,2019
"Coronel João Pessoa",2,"RN",24,4,2019
"Cruzeta",4,"RN",24,4,2019
"Currais Novos",37,"RN",24,4,2019
"Encanto",3,"RN",24,4,2019
"Equador",2,"RN",24,4,2019
"Extremoz",21,"RN",24,4,2019
"Frutuoso Gomes",2,"RN",24,4,2019
"Goianinha",10,"RN",24,4,2019
"Governador Dix-Sept Rosado",3,"RN",24,4,2019
"Grossos",3,"RN",24,4,2019
"Ielmo Marinho",5,"RN",24,4,2019
"Itajá",3,"RN",24,4,2019
"Jaçanã",1,"RN",24,4,2019
"Jandaíra",2,"RN",24,4,2019
"Jardim de Angicos",1,"RN",24,4,2019
"Jardim de Piranhas",12,"RN",24,4,2019
"Jardim do Seridó",8,"RN",24,4,2019
"João Câmara",26,"RN",24,4,2019
"Jucurutu",17,"RN",24,4,2019
